fecha,dia,hora,minuto,open,high,low,fin,volume,symbol
2025-08-21,21,14,0,736.4850,737.1532,735.7200,736.3801,116997,META
2025-08-21,21,14,15,736.3800,737.3899,736.3300,736.7130,125494,META
2025-08-21,21,14,30,736.6900,737.7500,736.0000,736.8703,146124,META
2025-08-21,21,14,45,736.7300,737.9280,736.4100,737.7200,174349,META
2025-08-21,21,15,0,737.5400,738.6900,737.4801,738.2700,177177,META
2025-08-21,21,15,15,738.3350,739.3600,737.6700,738.8200,186976,META
2025-08-21,21,15,30,738.7000,739.3400,738.3604,738.8200,183809,META
2025-08-21,21,15,45,738.8200,739.3600,738.4409,738.9800,616185,META
2025-08-21,21,16,0,738.9800,739.3000,738.2900,738.7800,2136913,META
2025-08-21,21,16,15,738.9000,739.1000,736.6200,738.7050,136787,META
2025-08-21,21,16,30,738.7050,739.1000,738.5000,738.9900,4551,META
2025-08-21,21,16,45,738.8000,739.0000,738.2700,738.5000,5760,META
2025-08-21,21,17,0,738.7300,738.7300,738.0000,738.4000,1623,META
2025-08-21,21,17,15,738.3200,739.1000,699.7600,737.9000,10270,META
2025-08-21,21,17,30,737.9000,739.1000,737.5000,737.9999,2646,META
2025-08-21,21,17,45,737.8200,738.2300,737.5000,737.7450,1444,META
2025-08-21,21,18,0,737.9900,738.4900,737.5500,737.8300,4925,META
2025-08-21,21,18,15,737.7500,738.4500,737.5500,738.0000,1245,META
2025-08-21,21,18,30,738.0000,738.2500,737.8000,738.2250,2129,META
2025-08-21,21,18,45,738.4000,738.5200,738.0000,738.2200,3784,META
2025-08-21,21,19,0,738.0250,738.4500,737.7000,738.2500,1627,META
2025-08-21,21,19,15,738.4399,738.5000,737.8800,738.2500,2071,META
2025-08-21,21,19,30,738.2500,738.7000,738.0000,738.2995,2792,META
2025-08-21,21,19,45,738.1600,738.5000,737.8000,738.1000,5071,META
2025-08-21,21,4,0,506.2400,506.4500,505.8100,506.3200,7192,MSFT
2025-08-21,21,4,15,506.2700,506.4000,505.4000,506.0100,2252,MSFT
2025-08-21,21,4,30,505.9500,506.1400,505.5100,505.9700,3821,MSFT
2025-08-21,21,4,45,505.9800,505.9900,505.2000,505.2000,1625,MSFT
2025-08-21,21,5,0,505.2900,505.4800,505.0000,505.3200,1466,MSFT
2025-08-21,21,5,15,505.3900,505.4800,505.1300,505.3600,1421,MSFT
2025-08-21,21,5,30,505.4000,505.6500,505.3000,505.5000,2221,MSFT
2025-08-21,21,5,45,505.5300,505.8700,505.3700,505.4600,2992,MSFT
2025-08-21,21,6,0,505.5100,505.5900,505.0000,505.1700,4602,MSFT
2025-08-21,21,6,15,505.1500,505.3500,504.5800,505.1500,2241,MSFT
2025-08-21,21,6,30,505.1500,505.3600,504.7100,505.2200,3102,MSFT
2025-08-21,21,6,45,505.2200,505.3600,505.0000,505.0200,1753,MSFT
2025-08-21,21,7,0,505.1700,505.4100,504.4500,504.5300,11035,MSFT
2025-08-21,21,7,15,504.5300,505.0400,504.5000,504.7600,4035,MSFT
2025-08-21,21,7,30,504.8300,505.2300,504.4000,504.5500,3608,MSFT
2025-08-21,21,7,45,504.6000,504.7100,504.0900,504.4300,5079,MSFT
2025-08-21,21,8,0,505.7812,506.6575,503.5000,503.6900,21671,MSFT
2025-08-21,21,8,15,503.5800,503.9900,503.3300,503.8200,10023,MSFT
2025-08-21,21,8,30,503.7100,504.9500,503.3300,504.2321,12120,MSFT
2025-08-21,21,8,45,504.2500,504.8900,503.8000,504.0800,9437,MSFT
2025-08-21,21,9,0,504.0100,504.2000,503.5100,503.7900,11094,MSFT
2025-08-21,21,9,15,503.7900,504.0000,502.5000,503.7000,20009,MSFT
2025-08-21,21,9,30,503.6900,505.4300,502.7201,504.4300,989841,MSFT
2025-08-21,21,9,45,504.6000,504.6900,502.9000,503.2000,603610,MSFT
2025-08-21,21,10,0,503.1750,506.7669,502.9197,506.4800,643435,MSFT
2025-08-21,21,10,15,506.4900,507.6300,506.1300,507.5186,544734,MSFT
2025-08-21,21,10,30,507.5200,507.5200,506.0800,506.5950,332837,MSFT
2025-08-21,21,10,45,506.5300,507.2750,506.1800,506.8288,288959,MSFT
2025-08-21,21,11,0,506.7550,507.4100,505.5290,505.7399,330299,MSFT
2025-08-21,21,11,15,505.6450,506.9800,505.4500,506.7800,258792,MSFT
2025-08-21,21,11,30,506.6500,507.1399,506.4200,506.8450,221475,MSFT
2025-08-21,21,11,45,506.8500,506.9400,505.9000,506.5250,253627,MSFT
2025-08-21,21,12,0,506.5500,506.9500,505.9800,506.6094,238140,MSFT
2025-08-21,21,12,15,506.6500,506.7200,505.1100,505.4100,398618,MSFT
2025-08-21,21,12,30,505.4300,505.7500,504.7600,505.1100,620946,MSFT
2025-08-21,21,12,45,505.1300,505.6200,504.4300,504.6350,656495,MSFT
2025-08-21,21,13,0,504.6600,505.1400,504.4100,504.5650,422886,MSFT
2025-08-21,21,13,15,504.5600,505.0000,503.9000,504.4700,418609,MSFT
2025-08-21,21,13,30,504.4300,505.9600,504.4200,505.7700,671188,MSFT
2025-08-21,21,13,45,505.7800,506.0100,504.8400,505.3000,659571,MSFT
2025-08-21,21,14,0,505.2900,505.7600,504.8700,505.2700,895595,MSFT
2025-08-21,21,14,15,505.2500,505.9460,505.1300,505.2450,314680,MSFT
2025-08-21,21,14,30,505.2500,505.7600,504.8500,505.2400,855404,MSFT
2025-08-21,21,14,45,505.2100,505.8900,504.9010,505.7400,378769,MSFT
2025-08-21,21,15,0,505.7300,506.1100,505.6400,506.0000,354170,MSFT
2025-08-21,21,15,15,505.9800,506.4600,505.8156,506.1200,414545,MSFT
2025-08-21,21,15,30,506.1100,506.1800,504.6805,504.7100,535673,MSFT
2025-08-21,21,15,45,504.7000,505.0000,504.1100,504.1500,2020841,MSFT
2025-08-21,21,16,0,504.1500,504.2400,503.2500,503.5200,6327549,MSFT
2025-08-21,21,16,15,503.5800,504.2400,503.2500,503.6500,205696,MSFT
2025-08-21,21,16,30,503.8000,504.2900,503.5000,504.0400,4790,MSFT
2025-08-21,21,16,45,504.0400,505.0300,503.8500,504.5000,7654,MSFT
2025-08-21,21,17,0,504.2700,516.4780,475.4401,504.0500,2920,MSFT
2025-08-21,21,17,15,504.0500,516.4780,503.8000,504.0250,25225,MSFT
2025-08-21,21,17,30,504.0250,504.1500,503.6000,503.7400,1884,MSFT
2025-08-21,21,17,45,503.6900,503.9900,503.0400,503.7399,4473,MSFT
2025-08-21,21,18,0,503.6800,504.5900,503.4600,504.5600,4780,MSFT
2025-08-21,21,18,15,504.2950,504.5000,504.0000,504.1400,1226,MSFT
2025-08-21,21,18,30,504.1500,504.5400,504.0000,504.5400,1476,MSFT
2025-08-21,21,18,45,504.5400,504.5900,504.1000,504.3200,2146,MSFT
2025-08-21,21,19,0,504.3200,504.4900,503.6700,503.8800,1971,MSFT
2025-08-21,21,19,15,503.8400,504.5900,503.8300,504.0000,2292,MSFT
2025-08-21,21,19,30,504.1900,504.5900,503.8900,504.5000,9132,MSFT
2025-08-21,21,19,45,504.4400,504.5900,503.9000,504.5500,6442,MSFT
2025-08-21,21,4,0,175.7301,176.2601,174.9901,176.2601,214520,NVDA
2025-08-21,21,4,15,176.2701,176.4300,175.9401,176.4100,168746,NVDA
2025-08-21,21,4,30,176.4000,176.6100,176.3200,176.4000,117410,NVDA
2025-08-21,21,4,45,176.4100,176.5600,176.0401,176.0401,127929,NVDA
2025-08-21,21,5,0,176.0601,176.3400,175.8901,176.3200,103288,NVDA
2025-08-21,21,5,15,176.2900,176.8300,176.2001,176.6500,116379,NVDA
2025-08-21,21,5,30,176.6500,176.9700,176.4600,176.9600,122223,NVDA
2025-08-21,21,5,45,176.9500,176.9900,176.5900,176.6100,109574,NVDA
2025-08-21,21,6,0,176.6100,176.8700,176.5200,176.6100,91855,NVDA
2025-08-21,21,6,15,176.6000,176.8500,176.3800,176.7900,159902,NVDA
2025-08-21,21,6,30,176.7900,176.8700,176.7200,176.7900,97190,NVDA
2025-08-21,21,6,45,176.7900,176.8200,176.4900,176.5600,92261,NVDA
2025-08-21,21,7,0,176.5500,176.7700,176.1701,176.3000,231893,NVDA
2025-08-21,21,7,15,176.2701,176.5300,176.2001,176.5100,69858,NVDA
2025-08-21,21,7,30,176.4900,176.5900,176.1601,176.2900,87746,NVDA
2025-08-21,21,7,45,176.2701,176.2801,175.7101,175.7501,152602,NVDA
2025-08-21,21,8,0,175.4589,176.9800,174.9901,175.2401,1098759,NVDA
2025-08-21,21,8,15,175.2501,175.2701,174.5901,174.6001,462674,NVDA
2025-08-21,21,8,30,174.6001,175.0901,174.5102,174.7301,307767,NVDA
2025-08-21,21,8,45,174.7301,175.3901,174.0402,174.3302,444823,NVDA
2025-08-21,21,9,0,174.3302,174.5401,173.8002,173.9298,553430,NVDA
2025-08-21,21,9,15,173.9038,174.8901,173.8002,174.8225,495669,NVDA
2025-08-21,21,9,30,174.8401,176.8900,174.5851,175.8801,14694835,NVDA
2025-08-21,21,9,45,175.8901,176.1901,174.3102,174.3302,9434928,NVDA
2025-08-21,21,10,0,174.3602,175.9401,173.9702,175.5411,7286561,NVDA
2025-08-21,21,10,15,175.5301,176.4800,175.3901,176.4650,5633116,NVDA
2025-08-21,21,10,30,176.4600,176.4615,175.2401,175.7301,4941647,NVDA
2025-08-21,21,10,45,175.7101,175.9801,175.3701,175.8051,3336868,NVDA
2025-08-21,21,11,0,175.8101,176.0501,174.7201,174.7501,4680556,NVDA
2025-08-21,21,11,15,174.7501,175.5001,174.5908,174.9551,4718244,NVDA
2025-08-21,21,11,30,174.9301,175.6301,174.9201,175.4938,3798757,NVDA
2025-08-21,21,11,45,175.5065,175.5151,174.4703,174.7402,4350500,NVDA
2025-08-21,21,12,0,174.7501,174.8901,174.3102,174.5801,3484322,NVDA
2025-08-21,21,12,15,174.5901,174.9701,174.1002,174.2159,3499629,NVDA
2025-08-21,21,12,30,174.2102,174.7401,174.1802,174.5351,2902098,NVDA
2025-08-21,21,12,45,174.5351,174.8001,174.0302,174.1520,3139564,NVDA
2025-08-21,21,13,0,174.1552,174.7101,174.0002,174.1702,3370120,NVDA
2025-08-21,21,13,15,174.1702,174.3702,173.8002,174.2552,4669044,NVDA
2025-08-21,21,13,30,174.2552,174.9401,174.2452,174.8351,3364834,NVDA
2025-08-21,21,13,45,174.8301,175.0800,174.6301,175.0201,2896376,NVDA
2025-08-21,21,14,0,175.0201,175.1801,174.5901,174.8101,2798825,NVDA
2025-08-21,21,14,15,174.8001,174.9701,174.6451,174.7351,1987489,NVDA
2025-08-21,21,14,30,174.7401,174.8201,174.4702,174.4952,2400155,NVDA
2025-08-21,21,14,45,174.4952,174.9001,174.2602,174.7351,2958152,NVDA
2025-08-21,21,15,0,174.7301,175.0773,174.6001,174.9601,2922712,NVDA
2025-08-21,21,15,15,174.9651,175.0351,174.7601,174.7920,2430502,NVDA
2025-08-21,21,15,30,174.7901,174.8701,174.5201,174.6701,3125051,NVDA
2025-08-21,21,15,45,174.6651,175.9401,174.5102,174.9611,7017826,NVDA
2025-08-21,21,16,0,174.9601,174.9711,174.6501,174.9501,24122701,NVDA
2025-08-21,21,16,15,174.9401,174.9701,174.8901,174.8901,682206,NVDA
2025-08-21,21,16,30,174.8801,174.9701,174.8001,174.8501,3109370,NVDA
2025-08-21,21,16,45,174.8701,174.9301,174.8301,174.9001,58537,NVDA
2025-08-21,21,17,0,174.8994,180.6377,162.6571,174.7601,109127,NVDA
2025-08-21,21,17,15,174.7601,182.5564,162.6571,174.7501,147509,NVDA
2025-08-21,21,17,30,174.7501,174.7601,174.6501,174.6901,39734,NVDA
2025-08-21,21,17,45,174.6851,174.7901,174.6701,174.7401,31233,NVDA
2025-08-21,21,18,0,174.7601,174.9901,174.7601,174.9001,63615,NVDA
2025-08-21,21,18,15,174.9086,174.9801,174.8101,174.8601,60958,NVDA
2025-08-21,21,18,30,174.8501,174.9201,174.8301,174.9001,40859,NVDA
2025-08-21,21,18,45,174.8701,174.9801,174.8701,174.9501,30901,NVDA
2025-08-21,21,19,0,174.9301,174.9601,174.8201,174.8901,41328,NVDA
2025-08-21,21,19,15,174.9001,174.9701,174.8301,174.9404,30497,NVDA
2025-08-21,21,19,30,174.9501,174.9601,174.7901,174.7901,60694,NVDA
2025-08-21,21,19,45,174.8100,174.8701,174.6901,174.7900,82012,NVDA
2025-08-21,21,4,0,324.2000,324.9900,323.7000,324.9300,48854,TSLA
2025-08-21,21,4,15,324.9200,325.0000,324.3800,324.8700,23919,TSLA
2025-08-21,21,4,30,324.9100,325.1100,324.7100,324.7800,25105,TSLA
2025-08-21,21,4,45,324.8000,324.8500,324.0000,324.0200,20246,TSLA
2025-08-21,21,5,0,324.0700,324.2800,323.7800,323.8900,21310,TSLA
2025-08-21,21,5,15,323.8400,324.3100,323.8100,323.9500,11641,TSLA
2025-08-21,21,5,30,323.9700,324.0900,323.9100,324.0000,8593,TSLA
2025-08-21,21,5,45,323.9800,324.1500,323.7400,323.7500,17962,TSLA
2025-08-21,21,6,0,323.8000,324.0400,323.5000,323.7000,9900,TSLA
2025-08-21,21,6,15,323.7100,323.8000,323.2300,323.3600,14330,TSLA
2025-08-21,21,6,30,323.3900,323.6600,323.2100,323.5500,11002,TSLA
2025-08-21,21,6,45,323.5500,323.8000,323.3400,323.7700,13597,TSLA
2025-08-21,21,7,0,323.7600,324.2500,323.3400,323.7000,41246,TSLA
2025-08-21,21,7,15,323.7000,323.8700,323.5900,323.6500,14788,TSLA
2025-08-21,21,7,30,323.6000,323.7100,323.2000,323.3300,21129,TSLA
2025-08-21,21,7,45,323.3300,323.3800,322.7100,322.9700,33985,TSLA
2025-08-21,21,8,0,323.9000,325.1000,322.5300,322.6500,791775,TSLA
2025-08-21,21,8,15,322.6500,322.9000,321.8000,322.1600,113197,TSLA
2025-08-21,21,8,30,322.0500,322.7300,321.6700,322.0335,82669,TSLA
2025-08-21,21,8,45,322.0500,322.1500,320.9200,321.1500,112193,TSLA
2025-08-21,21,9,0,321.1000,322.2000,319.0800,320.2000,293888,TSLA
2025-08-21,21,9,15,320.0000,322.0500,319.9400,321.9800,186728,TSLA
2025-08-21,21,9,30,322.0800,324.9000,321.5800,323.3686,5000478,TSLA
2025-08-21,21,9,45,323.4000,323.6800,320.5000,320.7700,3841325,TSLA
2025-08-21,21,10,0,320.7450,323.7700,319.6600,322.7987,3787237,TSLA
2025-08-21,21,10,15,322.7700,324.5000,322.6300,324.2400,2585561,TSLA
2025-08-21,21,10,30,324.2700,324.2700,322.3300,323.1500,2032446,TSLA
2025-08-21,21,10,45,323.1501,323.6100,322.0811,323.2500,1910949,TSLA
2025-08-21,21,11,0,323.2600,323.5999,321.2400,321.4000,1609000,TSLA
2025-08-21,21,11,15,321.4000,322.6500,321.1000,321.9006,1798072,TSLA
2025-08-21,21,11,30,321.8800,323.2000,321.8550,322.7788,1272384,TSLA
2025-08-21,21,11,45,322.7547,322.8600,320.6700,321.2584,2014301,TSLA
2025-08-21,21,12,0,321.3000,321.3400,320.0400,320.7500,1834938,TSLA
2025-08-21,21,12,15,320.7500,321.4085,320.0500,320.2200,1232541,TSLA
2025-08-21,21,12,30,320.2000,320.8700,319.8000,320.5758,1697109,TSLA
2025-08-21,21,12,45,320.5500,321.0900,319.2600,319.6242,1261682,TSLA
2025-08-21,21,13,0,319.6500,320.4600,319.2700,319.7325,1696598,TSLA
2025-08-21,21,13,15,319.6400,319.8200,318.6800,319.3600,1743784,TSLA
2025-08-21,21,13,30,319.3300,321.0500,319.1300,321.0174,1591929,TSLA
2025-08-21,21,13,45,321.0400,321.3400,320.3200,320.8450,1203313,TSLA
2025-08-21,21,14,0,320.8200,321.1700,319.8100,320.4400,1255208,TSLA
2025-08-21,21,14,15,320.4100,320.9300,320.1600,320.4900,1000538,TSLA
2025-08-21,21,14,30,320.5151,321.6200,320.1200,321.0832,1186722,TSLA
2025-08-21,21,14,45,321.0700,322.1500,320.3868,321.9200,1895553,TSLA
2025-08-21,21,15,0,321.9200,322.4800,321.7000,322.4532,1380254,TSLA
2025-08-21,21,15,15,322.4532,322.6000,321.8800,322.0150,1364766,TSLA
2025-08-21,21,15,30,322.0300,322.1096,321.3000,321.5250,1334009,TSLA
2025-08-21,21,15,45,321.5200,321.9800,320.0000,320.0400,2826843,TSLA
2025-08-21,21,16,0,320.1100,321.4490,319.1600,320.0000,4943991,TSLA
2025-08-21,21,16,15,319.9600,320.1100,319.7900,319.8900,56108,TSLA
2025-08-21,21,16,30,319.8900,320.1100,319.3500,319.6000,119561,TSLA
2025-08-21,21,16,45,319.6800,319.9100,319.4500,319.7500,29742,TSLA
2025-08-21,21,17,0,319.9100,334.4007,301.2590,319.7900,31537,TSLA
2025-08-21,21,17,15,319.7100,327.4411,302.6345,319.4700,32475,TSLA
2025-08-21,21,17,30,319.5000,321.5608,304.5765,319.5050,129520,TSLA
2025-08-21,21,17,45,319.5788,319.7000,319.4200,319.5500,21598,TSLA
2025-08-21,21,18,0,319.5600,319.8500,319.5000,319.5700,38919,TSLA
2025-08-21,21,18,15,319.5600,319.8500,319.5000,319.7000,25748,TSLA
2025-08-21,21,18,30,319.6800,319.8500,319.6200,319.8000,10610,TSLA
2025-08-21,21,18,45,319.8500,320.1000,319.8000,320.1000,30866,TSLA
2025-08-21,21,19,0,320.0600,320.1000,319.7700,319.8700,17328,TSLA
2025-08-21,21,19,15,319.9600,319.9900,319.6000,319.7600,17222,TSLA
2025-08-21,21,19,30,319.7800,319.9700,319.6000,319.7250,23876,TSLA
2025-08-21,21,19,45,319.7100,320.0000,319.6000,319.9900,49730,TSLA
2025-08-21,21,4,0,342.0000,343.9300,342.0000,343.0000,265,V
2025-08-21,21,4,15,342.9100,343.6500,342.9100,343.6500,48,V
2025-08-21,21,4,30,343.1400,343.5500,343.1400,343.5500,17,V
2025-08-21,21,4,45,343.1800,343.1800,342.9900,342.9900,152,V
2025-08-21,21,5,0,342.8900,342.9900,342.7200,342.9300,37,V
2025-08-21,21,5,15,342.9600,343.3000,342.9500,343.3000,161,V
2025-08-21,21,5,45,343.1100,343.2500,342.9000,342.9000,33,V
2025-08-21,21,6,0,342.9200,343.3000,342.7100,342.7200,93,V
2025-08-21,21,6,15,342.7300,342.7300,342.3000,342.5000,188,V
2025-08-21,21,6,30,342.5400,342.8900,342.1900,342.7900,798,V
2025-08-21,21,6,45,342.7900,342.8800,342.4600,342.5100,91,V
2025-08-21,21,7,0,342.9300,343.0800,342.5000,342.5500,192,V
2025-08-21,21,7,15,342.7700,342.9000,342.6400,342.9000,16,V
2025-08-21,21,7,30,342.9000,342.9700,342.7200,342.9200,42,V
2025-08-21,21,7,45,342.9500,342.9500,342.5400,342.7900,264,V
2025-08-21,21,8,0,341.7012,345.1807,341.7012,342.7700,1097,V
2025-08-21,21,8,15,342.7000,342.7410,342.0000,342.4200,507,V
2025-08-21,21,8,30,342.4000,342.7300,342.4000,342.4500,18,V
2025-08-21,21,8,45,342.5600,343.4800,342.0000,342.6300,365,V
2025-08-21,21,9,0,342.3000,343.4800,342.3000,342.3300,112,V
2025-08-21,21,9,15,342.6800,343.4800,342.1243,343.0000,256,V
2025-08-21,21,9,30,342.8900,343.0000,340.3000,341.5850,295978,V
2025-08-21,21,9,45,341.5800,341.7100,339.7200,341.5350,166413,V
2025-08-21,21,10,0,341.7000,342.5000,341.3501,342.2200,98864,V
2025-08-21,21,10,15,342.1500,342.4200,341.8801,342.1600,85077,V
2025-08-21,21,10,30,342.1800,342.8100,342.1550,342.7900,71824,V
2025-08-21,21,10,45,342.7900,343.4700,342.4400,343.3750,82589,V
2025-08-21,21,11,0,343.3200,343.5400,342.6800,342.7100,96361,V
2025-08-21,21,11,15,342.7100,343.9000,342.6600,343.7000,76266,V
2025-08-21,21,11,30,343.7000,344.0600,343.4600,343.9200,71445,V
2025-08-21,21,11,45,343.9200,343.9300,343.0100,343.4299,64080,V
2025-08-21,21,12,0,343.2950,343.8950,343.1000,343.7250,79917,V
2025-08-21,21,12,15,343.7250,344.0100,343.4700,343.7500,44516,V
2025-08-21,21,12,30,343.7100,344.1000,343.6500,343.9250,49281,V
2025-08-21,21,12,45,343.9600,344.5200,343.9200,344.0300,76079,V
2025-08-21,21,13,0,344.0300,344.3800,343.2875,343.3700,78610,V
2025-08-21,21,13,15,343.3100,343.4884,343.0300,343.4050,57559,V
2025-08-21,21,13,30,343.4000,343.9900,343.1900,343.8400,75876,V
2025-08-21,21,13,45,343.8400,344.0000,343.6200,343.8600,97970,V
2025-08-21,21,14,0,343.8500,343.9800,343.4600,343.6300,73668,V
2025-08-21,21,14,15,343.6090,344.0700,343.6000,343.8550,68938,V
2025-08-21,21,14,30,343.8953,344.2050,343.6800,344.0900,61747,V
2025-08-21,21,14,45,344.0400,344.0600,343.5497,344.0100,72060,V
2025-08-21,21,15,0,343.9600,344.0250,343.6804,343.8300,81980,V
2025-08-21,21,15,15,343.8300,344.0600,343.7300,343.9500,133175,V
2025-08-21,21,15,30,343.9300,344.0100,343.5800,343.7000,146128,V
2025-08-21,21,15,45,343.6950,343.9600,343.4400,343.6900,392666,V
2025-08-21,21,16,0,343.7200,344.4500,342.0750,343.6900,9308787,V
2025-08-21,21,16,15,343.6900,344.3500,342.1300,344.0000,380,V
2025-08-21,21,16,30,343.0100,344.3420,343.0100,343.9600,632,V
2025-08-21,21,16,45,344.3000,344.3000,343.6901,343.7000,58,V
2025-08-21,21,17,0,343.9900,344.3000,343.6900,343.6900,100243,V
2025-08-21,21,17,15,343.7000,344.2425,343.6900,344.1800,3638,V
2025-08-21,21,17,30,343.6300,343.7000,343.3100,343.6900,55,V
2025-08-21,21,17,45,343.6900,343.9800,343.1984,343.6900,95,V
2025-08-21,21,18,0,343.9900,344.1800,343.0000,343.6900,75,V
2025-08-21,21,18,15,344.2500,344.2500,343.6900,343.6900,13,V
2025-08-21,21,18,30,343.6900,344.1900,343.6900,344.1400,3021934,V
2025-08-21,21,18,45,343.7190,344.2700,343.7190,344.1778,151,V
2025-08-21,21,19,0,343.6900,344.2555,343.6900,344.2555,3021953,V
2025-08-21,21,19,15,344.0000,344.0000,343.6900,343.6900,6,V
2025-08-21,21,19,30,344.1500,344.2700,343.7000,343.7000,7,V
2025-08-21,21,19,45,343.7000,344.3000,343.7000,344.3000,30,V
2025-08-22,22,4,0,225.3900,225.6000,224.7000,225.5800,8802,AAPL
2025-08-22,22,4,15,225.5600,225.6800,225.4400,225.5700,5105,AAPL
2025-08-22,22,4,30,225.5500,225.7300,225.4500,225.7100,2483,AAPL
2025-08-22,22,4,45,225.6700,225.7900,225.6100,225.7800,2280,AAPL
2025-08-22,22,5,0,225.7800,225.7800,225.6000,225.6400,2672,AAPL
2025-08-22,22,5,15,225.6100,225.7000,225.5700,225.6400,2064,AAPL
2025-08-22,22,5,30,225.6400,225.7200,225.5600,225.7000,2941,AAPL
2025-08-22,22,5,45,225.6900,225.7700,225.5800,225.6800,1482,AAPL
2025-08-22,22,6,0,225.6800,225.8100,225.6700,225.7900,2006,AAPL
2025-08-22,22,6,15,225.8100,225.9500,225.7900,225.9200,7774,AAPL
2025-08-22,22,6,30,225.9400,226.0000,225.9100,225.9400,5628,AAPL
2025-08-22,22,6,45,225.9300,226.0400,225.9000,226.0300,4471,AAPL
2025-08-22,22,7,0,226.0400,226.3100,225.9400,226.1000,9482,AAPL
2025-08-22,22,7,15,226.1200,226.2000,226.0300,226.1100,5281,AAPL
2025-08-22,22,7,30,226.1200,226.1300,225.8800,225.9900,4400,AAPL
2025-08-22,22,7,45,225.9800,226.1200,225.9400,225.9900,2449,AAPL
2025-08-22,22,8,0,225.4988,226.4200,223.8700,226.0000,64234,AAPL
2025-08-22,22,8,15,225.9572,226.2500,224.9000,226.0832,307877,AAPL
2025-08-22,22,8,30,226.1800,226.2500,226.0000,226.1400,11917,AAPL
2025-08-22,22,8,45,226.1400,226.2000,225.8800,225.9899,14566,AAPL
2025-08-22,22,9,0,225.9000,226.1400,225.8500,225.9900,17498,AAPL
2025-08-22,22,9,15,226.0000,226.2600,225.8000,226.1200,54489,AAPL
2025-08-22,22,9,30,226.1700,226.9600,225.4100,226.7800,2078676,AAPL
2025-08-22,22,9,45,226.7750,226.9855,225.7600,225.9800,1260751,AAPL
2025-08-22,22,10,0,226.0100,228.2000,225.9424,227.6099,2431329,AAPL
2025-08-22,22,10,15,227.5900,228.1599,227.3400,227.9600,1930335,AAPL
2025-08-22,22,10,30,227.9700,228.6700,227.8000,228.0900,1803098,AAPL
2025-08-22,22,10,45,228.1100,228.6000,227.9710,228.2250,1487533,AAPL
2025-08-22,22,11,0,228.2200,228.7200,228.0093,228.4600,1131806,AAPL
2025-08-22,22,11,15,228.4700,228.4800,228.0300,228.0600,810428,AAPL
2025-08-22,22,11,30,228.0500,228.4350,227.8100,227.9500,760415,AAPL
2025-08-22,22,11,45,227.9600,228.2000,227.3100,227.3550,838893,AAPL
2025-08-22,22,12,0,227.3500,227.4394,227.0800,227.2499,790158,AAPL
2025-08-22,22,12,15,227.2500,227.4200,226.9250,227.1693,787543,AAPL
2025-08-22,22,12,30,227.1700,227.4800,227.1200,227.2804,547124,AAPL
2025-08-22,22,12,45,227.2899,227.4034,227.0700,227.2400,502231,AAPL
2025-08-22,22,13,0,227.2300,229.0000,227.1650,228.3000,1975611,AAPL
2025-08-22,22,13,15,228.3000,229.0900,227.9000,228.6242,1922407,AAPL
2025-08-22,22,13,30,228.6274,228.6274,228.0201,228.1000,908742,AAPL
2025-08-22,22,13,45,228.1150,228.2100,227.7800,227.8850,771741,AAPL
2025-08-22,22,14,0,227.9000,228.3990,227.8900,228.2388,1989480,AAPL
2025-08-22,22,14,15,228.2300,228.4950,227.7900,227.8700,983271,AAPL
2025-08-22,22,14,30,227.8900,228.4500,227.8250,228.4200,1924904,AAPL
2025-08-22,22,14,45,228.4100,228.5200,228.1684,228.2000,636858,AAPL
2025-08-22,22,15,0,228.2000,228.3750,227.9650,228.1100,836840,AAPL
2025-08-22,22,15,15,228.1100,228.1298,227.7800,227.8500,653216,AAPL
2025-08-22,22,15,30,227.8400,228.0499,227.4400,227.9400,1125205,AAPL
2025-08-22,22,15,45,227.9300,228.3100,227.4700,227.7500,3013975,AAPL
2025-08-22,22,16,0,227.7500,228.0000,227.5000,227.8250,12252690,AAPL
2025-08-22,22,16,15,227.8200,227.9800,227.7600,227.9400,40335,AAPL
2025-08-22,22,16,30,227.9700,227.9800,227.7600,227.9400,201757,AAPL
2025-08-22,22,16,45,227.9400,227.9600,227.8100,227.8700,7326,AAPL
2025-08-22,22,17,0,227.8800,241.1204,227.8300,227.8900,2408,AAPL
2025-08-22,22,17,15,227.8600,241.1204,217.1643,227.8000,10756,AAPL
2025-08-22,22,17,30,227.7800,227.8000,227.7600,227.8000,3538,AAPL
2025-08-22,22,17,45,227.8000,227.9200,227.7900,227.8500,5191,AAPL
2025-08-22,22,18,0,227.8500,228.0012,227.8500,227.9400,11457,AAPL
2025-08-22,22,18,15,227.9200,227.9800,227.8500,227.8500,6045,AAPL
2025-08-22,22,18,30,227.8500,227.9800,227.8300,227.8301,1919,AAPL
2025-08-22,22,18,45,227.8700,227.9800,227.8300,227.8800,1897,AAPL
2025-08-22,22,19,0,227.9000,228.0182,227.8300,227.9600,5267,AAPL
2025-08-22,22,19,15,228.0000,228.1000,227.9500,228.0300,6344,AAPL
2025-08-22,22,19,30,228.0500,228.1800,228.0200,228.1200,4805,AAPL
2025-08-22,22,19,45,228.1656,228.1656,228.0700,228.0800,5971,AAPL
2025-08-22,22,4,0,222.9500,222.9500,221.9900,222.5400,8535,AMZN
2025-08-22,22,4,15,222.5200,222.6600,222.3400,222.4300,10046,AMZN
2025-08-22,22,4,30,222.4200,222.6500,222.3500,222.6500,1630,AMZN
